Test ID,Test name,Test type,Test param 1,Test param 2,Test param 3,Time [s],Trace 1,Trace 2,Trace 3,Trace 4,Trace 5,Trace 6,Trace 7,Trace 8,Trace 9,Trace 10,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6
87ed6df6-7924-49c5-aec2-f01a5e07e681,Test 7,Type 2,Param 1.1,Param 2.4,Param 3.4,4,0.18,0.02,1,0.28,0.66,0.22,0.11,0.68,1,1,,,,,,
87ed6df6-7924-49c5-aec2-f01a5e07e681,Test 7,Type 2,Param 1.1,Param 2.4,Param 3.4,5,0.34,0.58,0.78,0.05,0,0.08,0,0.27,0.61,0,,,,,,
87ed6df6-7924-49c5-aec2-f01a5e07e681,Test 7,Type 2,Param 1.1,Param 2.4,Param 3.4,6,0.26,0.51,0.05,0.01,1,0.11,0.09,0.19,0.51,0.71,,,,,,
87ed6df6-7924-49c5-aec2-f01a5e07e681,Test 7,Type 2,Param 1.1,Param 2.4,Param 3.4,7,0.12,0,0.79,0.3,0.35,0.11,1,0.14,0.39,0.01,,,,,,
87ed6df6-7924-49c5-aec2-f01a5e07e681,Test 7,Type 2,Param 1.1,Param 2.4,Param 3.4,8,0.13,0.04,1,0.1,0.01,0.13,0.11,0.03,0.13,0.58,,,,,,
87ed6df6-7924-49c5-aec2-f01a5e07e681,Test 7,Type 2,Param 1.1,Param 2.4,Param 3.4,9,0.29,0.5,0.29,0.16,0.67,0.1,1,0.05,0.14,0.11,,,,,,
87ed6df6-7924-49c5-aec2-f01a5e07e681,Test 7,Type 2,Param 1.1,Param 2.4,Param 3.4,10,0,0,0.28,0.09,0.67,0,1,0.22,0.56,0.59,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,1,1,1,1,1,0.68,1,0.29,1,0,0.4,11.49,640.47,6.18,2.2,6.27,9.35
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,2,0.18,0.09,0.34,0.55,1,0.36,0.12,0.08,0.34,0.48,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,3,0.38,0.32,0.71,0.31,0.01,0.5,0.21,0,0.24,0.19,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,4,0.38,0.32,0.52,0.35,0.67,0.71,1,0.09,0.42,0.51,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,5,0.33,0.33,0.52,0.2,0.68,0.34,0.06,0.03,0.33,0.2,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,6,0.04,0,0.23,0.25,0.01,0.06,0.06,0.53,1,1,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,7,0.05,0.01,0,0.03,0.33,0.54,0,0.09,0.05,0.38,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,8,0,0.01,0.02,0,0,0.16,0.06,0.01,0.2,0.96,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,9,0,0.01,0.07,0.11,0.33,0,0.62,0.11,0.38,0,,,,,,
fbdd3e11-7f4b-45c3-95d3-2ad72a7717b1,Test 8,Type 4,Param 1.1,Param 2.4,Param 3.4,10,0.06,0.03,0.25,0.19,0.01,0.14,0.09,0.1,0.36,0.48,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,1,1,1,0.49,0.45,1,0.68,0.31,1,0,0.37,64.62,280.19,3.08,9.6,3.45,5.28
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,2,0.22,0.02,0.27,1,0.75,1,0,0.16,0.29,0.98,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,3,0.04,0.01,0.28,0.13,0.25,0.15,0.03,0.39,0.68,0.02,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,4,0.33,0.32,0.37,0.14,0,0.23,0.06,0.35,0.61,0.83,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,5,0.36,0.34,0,0.47,0,0.44,1,0.55,0.86,1,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,6,0.1,0.03,0.32,0.64,0.25,0.23,0.06,0.71,1,0.8,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,7,0,0.01,0.04,0,0,0.08,0.56,0,0.12,0.02,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,8,0.22,0.02,1,0.84,0.51,0.61,0.88,0.32,0.56,1,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,9,0.01,0,0.17,0.3,0.24,0,0.91,0.26,0.5,0.83,,,,,,
64ab058a-9023-4206-848d-fb9228054dc1,Test 9,Type 3,Param 1.1,Param 2.4,Param 3.4,10,0.12,0,0.35,0.8,1,0.43,0.19,0.35,0.52,0,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,1,1,1,0.56,1,0.2,0.93,0.06,1,0.23,1,40.84,671.86,2.27,7.02,9.27,4.64
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,2,0.55,0.5,0.4,0.67,0,0.94,0,0.29,0.33,0.03,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,3,0.01,0,0,0,0.39,0.8,0.06,0.19,0.22,0.06,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,4,0.49,0.56,0.52,0.16,1,0.25,0,0.52,0.64,0.01,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,5,0.58,0.51,0.55,0.58,0.39,1,1,0.1,0,0,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,6,0,0.04,0.12,0.39,0.39,0.12,0.94,0,0.07,0.12,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,7,0.12,0.07,0.95,0.13,0.59,0,0.06,0.33,0.65,0.14,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,8,0.23,0.05,1,0.45,0.79,0.63,0.22,0.29,0.49,0.11,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,9,0.18,0.05,0.63,0.21,0.59,0.85,0.06,0.67,1,0.07,,,,,,
84fe2bb3-b1aa-471b-b30d-e614780230bc,Test 10,Type 2,Param 1.1,Param 2.4,Param 3.4,10,0.15,0.05,0.9,0.65,0.39,0.1,0.11,0.24,0.46,0.14,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,1,1,1,1,1,0.26,1,0.5,1,0.48,0.37,60.07,646.64,2.08,7.18,5.33,9.6
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,2,0.23,0.04,0.89,0.7,0,0.62,0.44,0,0.18,0.49,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,3,0.11,0.02,0.76,0.5,0,0.2,0.03,0.07,0.15,0.04,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,4,0.29,0.51,0.07,0,0.5,0,0.53,0.03,0,0.62,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,5,0.43,0.49,0,0.99,0.51,0.52,0,0.41,1,1,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,6,0.08,0,0.2,0.4,0.01,0.54,0.16,0.07,0.24,0.47,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,7,0.12,0.03,0.56,0.11,0.25,0.54,0.91,0.07,0.35,0.49,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,8,0.07,0.04,0.33,0.1,1,0.36,0.06,0.09,0.27,0.46,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,9,0.06,0.02,0.18,0.04,1,0.51,1,0.04,0.2,0,,,,,,
3bcbba82-3034-4a39-a243-cb9bef71d359,Test 40,Type 3,Param 1.1,Param 2.4,Param 3.4,10,0,0.01,0.09,0.27,0.76,0.17,0.16,0.03,0.12,0.63,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,1,1,1,1,1,0.77,0.39,0.46,1,0.62,0,11.56,808.29,3.1,4.31,9.61,5.27
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,2,0.62,0.54,0.54,0.65,0.63,0.78,0.79,0.52,0.6,0.64,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,3,0.09,0,0.45,0.75,0.54,0.37,0.06,0.33,0.35,0.59,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,4,0.08,0.08,0.5,0.33,0.59,0,0.81,0.37,0.41,0.61,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,5,0.19,0.09,0.62,0.38,1,0.52,0,0.81,0.92,0.66,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,6,0.58,0.48,0.17,0.52,0.26,1,0.33,0.67,0.75,0.68,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,7,0.52,0.47,0.08,0.43,0.08,0.8,0.6,0,0,1,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,8,0,0,0,0,0,0.29,0.1,0.41,0.51,0.71,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,9,0.44,0.5,0.31,0.28,0.49,0.07,1,0.89,1,0.66,,,,,,
0c3fcc59-dd82-4304-b360-093934865955,Test 2,Type 2,Param 1.2,Param 2.4,Param 3.4,10,0.93,0.94,0.33,0.71,0.33,0.57,0.02,0.33,0.42,0.74,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,1,0,0.01,0.53,0,0.39,0.17,0.53,1,0.28,0.54,49.53,148.82,3.01,7.54,9.68,1.24
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,2,0.35,0.5,0.05,0.18,0.06,0,1,0.13,0.04,0.11,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,3,0.09,0.01,0.71,0.49,0.56,0.44,0.74,0,0,0.99,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,4,0.04,0,1,0.38,1,0.07,0.49,0.53,0.49,0.1,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,5,0.08,0.03,0.96,0.51,0.87,0.15,0.37,0.53,0.53,0.14,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,6,0.42,0.47,0.19,0.79,0,0.15,0.07,0.73,0.75,1,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,7,0.08,0.01,0.25,0.75,0.14,0.33,0,0.53,0.47,0.11,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,8,0.72,0.96,0,0,0.09,0.08,0.16,0.47,0.46,0,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,9,0.83,0.96,0.64,0.78,0.58,0.17,0.33,1,1,0.85,,,,,,
d6bab5e8-9a03-45c2-81ca-fd99d364412c,Test 3,Type 3,Param 1.2,Param 2.4,Param 3.4,10,1,1,0.38,1,0.43,1,0,0.53,0.54,0.12,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,1,1,1,1,0.58,1,0.81,0.09,1,0.2,0,8.63,981.65,3.66,1.43,1.95,6.72
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,2,0.57,0.48,0.04,1,0.09,1,0.05,0.79,0.82,0.97,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,3,0,0.02,0.08,0,0.1,0.05,0.05,0.93,0.88,0.85,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,4,0.06,0.04,0.13,0.08,0.14,0.27,0,0.64,0.63,0.8,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,5,0.01,0.05,0,0.06,0,0,0,0.86,0.9,0.96,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,6,0.36,0.5,0.11,0.07,0.17,0.24,0.6,0.64,0.74,0.98,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,7,0.07,0,0.08,0.13,0.1,0.49,0.24,0.93,0.9,0.82,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,8,0.07,0.03,0.13,0.11,0.16,0.28,0.04,0.57,0.66,1,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,9,0.06,0.06,0.11,0.11,0.12,0.16,0.04,0.93,1,0.98,,,,,,
53b08756-27f1-48e7-9271-3934f0eab0b9,Test 4,Type 3,Param 1.2,Param 2.4,Param 3.4,10,0.51,0.72,0.05,0.2,0.13,0.25,1,0,0,0.84,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,1,1,1,1,0.51,1,0.8,0.17,1,0,0,10.53,475.18,7.96,6.74,3.97,3.02
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,2,0.64,0.6,0.6,1,0.67,0.42,0.02,0,0,1,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,3,0.33,0.11,0.47,0.98,0.58,1,0.05,0.4,1,0.25,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,4,0.51,0.48,0.22,0.8,0.19,0.63,0,0.2,0.42,0.99,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,5,0.14,0.04,0.54,0.46,0.57,0.18,0.02,0.2,0,0.26,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,6,0.47,0.48,0.31,0.46,0.28,0.41,0.02,0,0,0.29,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,7,0.1,0.05,0.02,0.2,0.2,0.25,0.37,0.2,0.42,0.29,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,8,0,0,0,0,0,0,1,0,0,1,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,9,0.1,0.06,0.28,0.06,0.34,0.2,0.05,0.2,0.5,0.29,,,,,,
9fa73cbb-77c2-41a8-a660-15873013ecf9,Test 5,Type 3,Param 1.2,Param 2.4,Param 3.4,10,0.61,0.75,0.12,0.3,0.17,0.06,0,0.2,0.5,0.29,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,1,1,1,0.86,1,1,1,0.2,1,0.44,0.39,2.12,735.32,1.38,5.67,8.5,6.31
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,2,0.42,0.48,0,0.27,0,0.45,0,0.29,0.66,0.97,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,3,0.04,0.01,0.68,0.68,0.58,0.12,0.37,0.49,1,0.75,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,4,0,0.02,0.38,0.38,0.17,0,1,0.17,0.36,0,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,5,0.03,0,0.85,0.31,0.98,0.23,0.13,0.16,0.16,0.92,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,6,0.44,0.49,1,0.24,0.85,0.37,0.93,0.29,0.7,0.81,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,7,0.08,0.03,0.98,0.43,0.8,0.31,0.02,0,0,0.02,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,8,0.17,0.03,0.62,0.68,0.15,0.98,0.53,0.27,0.71,1,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,9,0.33,0.41,0.48,0,0.14,0.35,0.05,0.31,0.85,0.84,,,,,,
33ca647c-f65e-4b4b-b466-aafa88f43fdd,Test 6,Type 3,Param 1.2,Param 2.4,Param 3.4,10,0.57,0.64,0.83,0.63,0.61,0.24,0.47,0.2,0.52,0.02,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,1,1,1,1,1,0.88,1,0.54,1,0,0.17,77.46,791.7,8.75,4.16,3.52,3.52
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,2,0.09,0.02,0.23,0.57,0.38,0.32,0.76,0,0.25,0.58,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,3,0,0.03,0,0.27,0,0,0.08,0.16,0.43,0.48,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,4,0.04,0.03,0.62,0.09,0.64,0.11,0.11,0.09,0.36,0.03,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,5,0.39,0.43,0.7,0.23,0.57,0.39,0,0.53,0.84,1,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,6,0.1,0.01,0.45,0.34,0.52,0.45,0.05,0.35,0.52,0,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,7,0.06,0.01,0.4,0.26,0.43,0.27,0.03,0.3,0.4,0.53,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,8,0.06,0.03,0.48,0,0.46,0.32,1,0.28,0.58,0.47,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,9,0.44,0.44,0.76,0.29,1,0.57,0.08,0.19,0.47,0.03,,,,,,
ac553765-3605-4510-b0c3-7315444ac9b1,Test 7,Type 2,Param 1.2,Param 2.4,Param 3.4,10,0.13,0,0.41,0.43,0.44,0.7,0.57,0.77,1,0.53,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,1,1,1,0.22,0.23,0.11,0.88,1,1,0.53,0,55.32,635.52,4.18,6.96,5.03,6.91
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,2,0.41,0.47,0.07,0.03,0,0.61,0.58,0.08,0.74,0.21,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,3,0.01,0,0.02,0.11,0.02,0.56,0,0,0,0.03,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,4,0.29,0.48,0.18,0.07,0.2,0,0.38,0.05,0.64,0.21,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,5,0,0.03,0.05,0.13,0.05,0.38,0,0.02,0.53,0.21,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,6,0.36,0.49,0.1,0,0.07,0.38,0.56,0.06,0.67,0.21,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,7,0.04,0.01,0,0.17,0,0.62,0.02,0,0.47,0.21,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,8,0.12,0.05,1,0.02,1,0.04,0,0.07,0.72,0.21,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,9,0.35,0,0.11,1,0.15,1,0.02,0.12,0.89,0.21,,,,,,
0ab860a9-a2cd-4267-84e8-2219cd6dbbb9,Test 8,Type 4,Param 1.2,Param 2.4,Param 3.4,10,0.78,0.87,0.1,0.08,0.13,0.64,0.13,0.32,1,1,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,1,1,1,1,1,0.7,0.99,1,1,0.79,0.39,86.3,462.36,9.13,8.23,3.21,9.26
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,2,0.37,0.36,0.1,0.41,0.12,0.86,0.13,0.25,0.73,0.82,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,3,0.1,0.02,0.28,0.5,0.24,0.95,0.13,0.22,0.49,0,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,4,0,0.02,0.16,0.46,0,0,0.37,0.25,0.8,1,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,5,0.38,0.35,0.44,0.51,0.54,0.82,0.13,0.33,1,0.85,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,6,0.09,0.01,0.28,0.24,0.14,1,0.25,0,0.13,0.07,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,7,0.03,0,0.38,0.34,0.64,0.39,0.13,0.04,0.22,1,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,8,0.07,0.03,0.26,0.42,0.22,0.63,0,0.28,0.68,0.77,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,9,0.02,0.04,0,0,0,0.35,0.25,0.04,0,0.92,,,,,,
18dfc88b-ee0f-41f4-b223-26eca7da3181,Test 9,Type 3,Param 1.2,Param 2.4,Param 3.4,10,0.06,0.03,0.67,0.18,1,0.44,0.25,0.24,0.71,0.06,,,,,,
e6f4dc27-8fde-412f-9433-d3636ad60408,Test 10,Type 2,Param 1.2,Param 2.4,Param 3.4,1,1,1,0.31,1,0.29,1,0.2,1,0.31,0,85.34,149.46,2.41,9.2,2.82,7.53
e6f4dc27-8fde-412f-9433-d3636ad60408,Test 10,Type 2,Param 1.2,Param 2.4,Param 3.4,2,0.46,0.51,0.24,0.68,0.19,0.45,0.49,0.36,0.8,0.37,,,,,,
e6f4dc27-8fde-412f-9433-d3636ad60408,Test 10,Type 2,Param 1.2,Param 2.4,Param 3.4,3,0.13,0.05,0.47,0.64,0.65,0.78,1,0.15,0.28,0.37,,,,,,
e6f4dc27-8fde-412f-9433-d3636ad60408,Test 10,Type 2,Param 1.2,Param 2.4,Param 3.4,4,0.12,0.03,1,0.75,1,0.55,0.07,0.18,0.55,0.41,,,,,,
e6f4dc27-8fde-412f-9433-d3636ad60408,Test 10,Type 2,Param 1.2,Param 2.4,Param 3.4,5,0.02,0,0,0.43,0,0.69,0.73,0.15,0.22,0.48,,,,,,
e6f4dc27-8fde-412f-9433-d3636ad60408,Test 10,Type 2,Param 1.2,Param 2.4,Param 3.4,6,0.49,0.5,0.23,0.89,0.19,0.66,0,0,0,0.38,,,,,,
e6f4dc27-8fde-412f-9433-d3636ad60408,Test 10,Type 2,Param 1.2,Param 2.4,Param 3.4,7,0.11,0.03,0.02,0.51,0.11,1,0.02,0.06,0.16,0.38,,,,,,
